Analyst,Sample ID,Labelled As,Actual Identity,Identified As,Suspicious Because of Lanes,Starch Present?,PAD #,Date Analyzed,Comments
61.0,T38-EW6S ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32419.0,15/8/2018,
62.0,T38-TP11 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32317.0,25/9/2018,
63.0,T38-9SGM ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32687.0,15/8/2018,
64.0,T38-ETV0 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32229.0,14/8/2018,
65.0,T38-4Q8I ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32316.0,25/9/2018,
66.0,T38-7WEL ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34700.0,4/9/2018,
67.0,T38-5ITB ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32418.0,14/8/2018,
68.0,T38-GP35 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32346.0,25/9/2018,
69.0,T38-5WR3 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34566.0,4/9/2018,
70.0,T38-TV7I ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32228.0,14/8/2018,
71.0,T38-VDJ1 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32421.0,14/8/2018,
72.0,T38-HCTD ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34561.0,4/9/2018,
73.0,T38-72GT ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32348.0,25/9/2018,
74.0,T38-1FSX ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32417.0,14/8/2018,
75.0,T38-JNI5 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34557.0,4/9/2018,
76.0,T38-4HZT ,Benzyl Penicillin,Lactose,Suspicious,F,,32168.0,14/8/2018,
77.0,T38-S257 ,Benzyl Penicillin,Lactose,Suspicious,F,,32170.0,14/8/2018,
78.0,T38-M2WO ,Benzyl Penicillin,Lactose,Suspicious,F,,32171.0,14/8/2018,
79.0,T38-YJY2 ,Benzyl Penicillin,Starch,Suspicious,F,Yes,32420.0,14/8/2018,
80.0,T38-42ZR ,Benzyl Penicillin,Starch,Suspicious,F,Yes,35706.0,4/9/2018,
81.0,T38-6V18 ,Benzyl Penicillin,Starch,Suspicious,F,Yes,32283.0,25/9/2018,
82.0,T38-MYDV ,Benzyl Penicillin,Starch,Suspicious,F,Yes,32416.0,14/8/2018,
83.0,T38-KT30 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35704.0,4/9/2018,
84.0,T38-NKJF ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34522.0,4/9/2018,
85.0,T38-NPX3 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,32349.0,25/9/2018,
86.0,T38-HPI2 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35705.0,4/9/2018,
87.0,T38-5844 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34558.0,4/9/2018,
88.0,T38-R2KN ,Benzyl Penicillin,Vitamin C,Suspicious,F,,32227.0,14/8/218,Probably ascorbic acid
89.0,T38-W53J ,Benzyl Penicillin,Vitamin C,Suspicious,F,,32347.0,25/9/2018,
90.0,T38-THA7 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,32169.0,14/8/2018,Probably ascorbic acid
91.0,T38-QJDK ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,32345.0,25/9/2018,
92.0,T38-NEVU ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,32258.0,25/9/2018,
93.0,T38-JY2C ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,32625.0,14/8/2018,
94.0,T38-JI67 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35480.0,15/8/2018,
95.0,T38-15HN ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30181.0,14/8/218,
96.0,T38-KNF9 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35641.0,4/9/2018,
97.0,T38-6D5U ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35462.0,15/8/2018,
98.0,T38-Z8NH ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,32282.0,25/9/2018,
99.0,T38-IW5E ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,32344.0,25/9/2018,
100.0,T38-4Y22 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,32225.0,14/8/2018,
101.0,T38-ALL1 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35710.0,4/9/2018,
102.0,T38-DZEV ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,32318.0,25/9/2018,
103.0,T38-E4W4 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,32280.0,25/9/2018,
104.0,T38-4CS1 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35708.0,4/9/2018,
105.0,T38-GEVR ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35644.0,4/9/2018,
106.0,T38-5RC9 ,Penicillin Procaine,Paracetamol Starch,Suspicious,D,Yes,35481.0,15/8/2018,
107.0,T38-PHJ4 ,Penicillin Procaine,Paracetamol Starch,Suspicious,D,Yes,35463.0,15/8/2018,
108.0,T38-SAMV ,Penicillin Procaine,Starch,Suspicious,D,Yes,35709.0,4/9/2018,
109.0,T38-2GJA ,Penicillin Procaine,Starch,Suspicious,D,Yes,35707.0,4/9/2018,
110.0,T38-88SY ,Penicillin Procaine,Cellulose,Suspicious,D,,32281.0,25/9/2018,
111.0,T38-OJIT ,Penicillin Procaine,Cellulose,Suspicious,D,,30180.0,14/8/2018,
112.0,T38-CZ86 ,Penicillin Procaine,Lactose,Suspicious,D,,35770.0,4/9/2018,
113.0,T38-O4KL ,Penicillin Procaine,Lactose,Suspicious,D,,32259.0,25/9/2018,
114.0,T38-LMUE ,Penicillin Procaine,Lactose,Suspicious,D,,35645.0,4/9/2018,
115.0,T38-XVZM ,Penicillin Procaine,Vitamin C,Suspicious,D,,32319.0,25/9/2018,
116.0,T38-8CM7 ,Penicillin Procaine,Vitamin C,Suspicious,D,,35784.0,4/9/2018,
117.0,T38-ZXQ8 ,Penicillin Procaine,Vitamin C,Suspicious,D,,32226.0,14/8/2018,
118.0,T38-6NE3 ,Penicillin Procaine,Vitamin C,Suspicious,D,,32257.0,25/9/2018,
119.0,T38-SMHH ,Penicillin Procaine,Vitamin C,Suspicious,D,,35785.0,4/9/2018,
120.0,T38-JFNC ,Penicillin Procaine,Vitamin C,Suspicious,D,,32224.0,14/8/2018,
121.0,T38-FTNH ,Quinine ,Quinine,Quinine,,,30238.0,25/9/2018,
122.0,T38-1IM6 ,Quinine ,Quinine,Quinine,,,34573.0,4/9/2018,
123.0,T38-CCR1 ,Quinine ,Quinine,Quinine,,,35478.0,15/8/2018,
124.0,T38-XT74 ,Quinine ,Quinine,Quinine,,,34574.0,4/9/2018,
125.0,T38-OLGY ,Quinine ,Quinine,Quinine,,,34570.0,4/9/2018,
126.0,T38-G5K2 ,Quinine ,Quinine,Quinine,,,35464.0,15/8/2018,
127.0,T38-6J46 ,Quinine ,Quinine,Quinine,,,35476.0,15/8/2018,
128.0,T38-M6S0 ,Quinine ,Quinine,Quinine,,,30239.0,25/9/2018,
129.0,T38-2X2G ,Quinine ,Quinine,Quinine,,,34562.0,4/9/2018,
130.0,T38-S8I5 ,Quinine ,Quinine,Quinine,,,34571.0,4/9/2018,
131.0,T38-MZI5 ,Quinine ,Quinine,Quinine,,,35484.0,15/8/2018,
132.0,T38-QFD8 ,Quinine ,Quinine,Quinine,,,35479.0,15/8/2018,
133.0,T38-CVMN ,Quinine ,Quinine,Quinine,,,34575.0,4/9/2018,
134.0,T38-M7L8 ,Quinine ,Quinine,Quinine,,,35482.0,15/8/2018,
135.0,T38-1WF1 ,Quinine ,Quinine,Quinine,,,34567.0,4/9/2018,
136.0,T38-FOQU ,Quinine ,Lactose,Suspicious,D,,35473.0,15/8/2018,
137.0,T38-1JT3 ,Quinine ,Lactose,Suspicious,D,,30307.0,25/9/2018,
138.0,T38-1JKI ,Quinine ,Lactose,Suspicious,D,,35477.0,15/8/2018,
139.0,T38-06ZF ,Quinine ,Starch,Suspicious,D,,30308.0,25/9/2018,
140.0,T38-ZWCO ,Quinine ,Starch,Suspicious,D,Yes,35483.0,15/8/2018,
141.0,T38-1R8J ,Quinine ,Starch,Suspicious,D,Yes,34568.0,4/9/2018,
142.0,T38-UTUQ ,Quinine ,Starch,Suspicious,D,Yes,35474.0,15/8/2018,
143.0,T38-XC3F ,Quinine ,Starch,Suspicious,D,Yes,34572.0,4/9/2018,
144.0,T38-CWLZ ,Quinine ,Vitamin C,Suspicious,D,,34560.0,4/9/2018,
145.0,T38-5MPN ,Quinine ,Vitamin C,Suspicious,D,,35487.0,15/8/2018,Probably ascorbic acid
146.0,T38-4CRK ,Quinine ,Vitamin C,Suspicious,D,,30309.0,25/9/2018,
147.0,T38-TGRV ,Quinine ,Vitamin C,Suspicious,D,,35486.0,15/8/2018,Probably ascorbic acid
148.0,T38-6P2X ,Quinine ,Vitamin C,Suspicious,D,,34564.0,4/9/2018,
149.0,T38-GOU4 ,Quinine ,Vitamin C,Suspicious,D,,34569.0,4/9/2018,
150.0,T38-TJTF ,Quinine ,Vitamin C,Suspicious,D,,34563.0,4/9/2018,
,,,,,,,,Cells with info,
,,,,,,,,150,
