Analyst,Sample ID,Labelled As,Actual Identity,Identified As,Suspicious Because of Lanes,Starch Present?,PAD #,Date Analyzed,Comments
67.0,T21-ZY9N ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Pencillin,,,34888.0,20/8/2018,
68.0,T21-E9KM ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Pencillin,,,31684.0,10/8/2018,
69.0,T21-PV56 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Pencillin,,,33766.0,23/8/2018,
70.0,T21-BSLZ ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Pencillin,,,30402.0,23/8/2018,
71.0,T21-FAIT ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Pencillin,,,35356.0,10/8/2018,
72.0,T21-D2M4 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Pencillin,,,33760.0,23/8/2018,
73.0,T21-IDC5 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Pencillin,,,35222.0,9/8/2018,
74.0,T21-0TL0 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Pencillin,,,33207.0,19/9/2018,
75.0,T21-NZ1N ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Pencillin,,,34898.0,23/8/2018,
76.0,T21-2P8H ,Benzyl Penicillin,Penicillin Procaine,Suspicious,F,,34897.0,23/8/2018,
77.0,T21-QMF0 ,Benzyl Penicillin,Starch,Suspicious,F,Yes,35223.0,9/8/2018,Nothing in Lane F and starch in Lane J
78.0,T21-1808 ,Benzyl Penicillin,Starch,Suspicious,F,,33761.0,23/8/2018,
79.0,T21-A2IC ,Benzyl Penicillin,Starch,Suspicious,F,,30336.0,20/8/2018,
80.0,T21-1F85 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,33196.0,19/9/2018,
81.0,T21-4ZG3 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,31685.0,13/8/2018,Lane F did not show anything
82.0,T21-2D2N ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35359.0,10/8/2018,Lane F did not show anything
83.0,T21-G67Z ,Benzyl Penicillin,Vitamin C,Suspicious,F,,33195.0,19/9/2018,
84.0,T21-0VZU ,Benzyl Penicillin,Vitamin C,Suspicious,F,,31750.0,10/8/2018,Lane F did not show anything
85.0,T21-AFQB ,Benzyl Penicillin,Vitamin C,Suspicious,F,,30415.0,13/8/2018,Lane F did not show anything
86.0,T21-I6WK ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34894.0,23/8/2018,
87.0,T21-6FPB ,Benzyl Penicillin,Lactose,Suspicious,F,,33206.0,19/9/2018,
88.0,T21-KSNB ,Benzyl Penicillin,Lactose,Suspicious,F,,33192.0,19/9/2018,
89.0,T21-FBV6 ,Benzyl Penicillin,Cellulose,Suspicious,F,,33765.0,23/8/2018,
90.0,T21-O1JA ,Benzyl Penicillin,Cellulose,Suspicious,F,,31718.0,13/8/2018,Lane F did not show anything
91.0,T21-ELBK ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,30119.0,18/9/2018,
92.0,T21-YNDZ ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,30112.0,18/9/2018,
93.0,T21-UFPZ ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,35354.0,10/8/2018,
94.0,T21-4K0S ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,30139.0,18/9/2018,
95.0,T21-XZ3I ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,30099.0,18/9/2018,
96.0,T21-2D68 ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,33767.0,24/8/2018,
97.0,T21-LXWT ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,35363.0,7/8/2018,
98.0,T21-RDDD ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,31745.0,10/8/2018,
99.0,T21-8QRG ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,35353.0,10/8/2018,
100.0,T21-L6FG ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,31712.0,10/8/2018,
101.0,T21-T64U ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,30118.0,18/9/2018,
102.0,T21-R7I3 ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,30110.0,18/9/2018,
103.0,T21-O6VB ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,30117.0,18/9/2018,
104.0,T21-X0H2 ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,30108.0,18/9/2018,
105.0,T21-58MZ ,Penicillin Procaine,Penicillin Procaine,Pencillin Procaine,,,30106.0,18/9/2018,
106.0,T21-KLFG ,Penicillin Procaine,Benzyl Penicillin,Suspicious,D,,30113.0,18/9/2018,
107.0,T21-7QG5 ,Penicillin Procaine,Benzyl Penicillin,Suspicious,D,,30111.0,18/9/2018,
108.0,T21-IDES ,Penicillin Procaine,Cellulose,Suspicious,D,,30140.0,18/9/2018,
109.0,T21-3WTA ,Penicillin Procaine,Cellulose,Suspicious,D,,30136.0,18/9/2018,
110.0,T21-Y5M5 ,Penicillin Procaine,Cellulose,Suspicious,D,,30144.0,18/9/2018,
111.0,T21-YPSC ,Penicillin Procaine,Cellulose,Suspicious,D,,35218.0,10/8/2018,All the barcode was missing
112.0,T21-8DIX ,Penicillin Procaine,Cellulose,Suspicious,D,,30115.0,18/9/2018,
113.0,T21-VHD3 ,Penicillin Procaine,Lactose,Suspicious,D,,30109.0,18/9/2018,
114.0,T21-I23X ,Penicillin Procaine,Lactose,Suspicious,D,,33764.0,24/8/2018,
115.0,T21-JAJ1 ,Penicillin Procaine,Lactose,Suspicious,D,,30116.0,18/9/2018,
116.0,T21-BIFE ,Penicillin Procaine,Lactose,Suspicious,D,,30107.0,18/9/2018,
117.0,T21-YRTK ,Penicillin Procaine,Vitamin C,Suspicious,D,,34889.0,24/8/2018,
118.0,T21-ALFV ,Penicillin Procaine,Vitamin C,Suspicious,D,,35216.0,10/8/2018,All the barcode was missing
119.0,T21-YXNG ,Penicillin Procaine,Vitamin C,Suspicious,D,,35358.0,10/8/2018,All the barcode was missing
120.0,T21-HK53 ,Penicillin Procaine,Vitamin C,Suspicious,D,,35217.0,10/8/2018,All the barcode was missing
121.0,T21-BVU5 ,Quinine ,Quinine ,Quinine,,,30406.0,23/8/2018,
122.0,T21-62DY ,Quinine ,Quinine ,Quinine,,,30347.0,23/8/2018,
123.0,T21-UR4G ,Quinine ,Quinine ,Quinine,,,30345.0,20/8/2018,
124.0,T21-K4YA ,Quinine ,Quinine ,Quinine,,,30339.0,20/8/2018,
125.0,T21-0ON8 ,Quinine ,Quinine ,Quinine,,,30137.0,18/9/2018,
126.0,T21-I5GD ,Quinine ,Quinine ,Quinine,,,34899.0,23/8/2018,
127.0,T21-GC23 ,Quinine ,Quinine ,Quinine,,,30341.0,20/8/2018,35812 on 18/9/2018 retest
128.0,T21-VWFY ,Quinine ,Quinine ,Quinine,,,34902.0,23/8/2018,
129.0,T21-YCTD ,Quinine ,Quinine ,Quinine,,,31749.0,10/8/2018,
130.0,T21-QBZL ,Quinine ,Quinine ,Quinine,,,35365.0,9/8/2018,
131.0,T21-AJLM ,Quinine ,Quinine ,Quinine,,,30141.0,18/9/2018,
132.0,T21-M53Y ,Quinine ,Quinine ,Quinine,,,30343.0,20/8/2018,
133.0,T21-LLX2 ,Quinine ,Quinine ,Quinine,,,35362.0,9/8/2018,
134.0,T21-VA4I ,Quinine ,Quinine ,Quinine,,,30142.0,18/9/2018,
135.0,T21-0DKE ,Quinine ,Quinine ,Quinine,,,30138.0,18/9/2018,
136.0,T21-QPHL ,Quinine ,Quinine ,Quinine,,,30340.0,20/8/2018,
137.0,T21-AM25 ,Quinine ,Starch,Suspicious,D,Yes,30350.0,23/8/2018,
138.0,T21-6ST6 ,Quinine ,Starch,Suspicious,D,Yes,30143.0,18/9/2018,
139.0,T21-O15F ,Quinine ,Starch,Suspicious,D,Yes,30404.0,23/8/2018,
140.0,T21-JVMK ,Quinine ,Starch,Suspicious,D,Yes,31717.0,13/8/2018,Starch is present
141.0,T21-EGCV ,Quinine ,Vitamin C,Suspicious,D,,34135.0,18/9/2018,
142.0,T21-9AJA ,Quinine ,Vitamin C,Suspicious,D,,35355.0,10/8/2018,No blue color in D
143.0,T21-2Y29 ,Quinine ,Vitamin C,Suspicious,D,,35229.0,10/8/2018,No blue color in D
144.0,T21-7XLU ,Quinine ,Vitamin C,Suspicious,D,,34132.0,18/9/2018,
145.0,T21-2O6N ,Quinine ,Vitamin C,Suspicious,D,,31719.0,13/8/2018,No blue color in D
146.0,T21-ZYWB ,Quinine ,Vitamin C,Suspicious,D,,34903.0,23/8/2018,
147.0,T21-4KXR ,Quinine ,Vitamin C,Suspicious,D,,34133.0,18/9/2018,
148.0,T21-0C22 ,Quinine ,Cellulose,Suspicious,D,,34134.0,18/9/2018,
149.0,T21-5I6D ,Quinine ,Cellulose,Suspicious,D,,31686.0,13/8/2018,No blue color in D
150.0,T21-K3K5 ,Quinine ,Cellulose,Suspicious,D,,34131.0,18/9/2018,
,,,,,,,,Cells with info,
,,,,,,,,150,
