Analyst,Sample ID,Labelled As,Actual Identity,Identified As,Suspicious Because of Lanes,Starch Present?,PAD #,Date Analyzed,Comments
42.0,T26-OFBV ,Paracetamol,Paracetamol,Paracetamol,,,30519.0,1/9/2018,
43.0,T26-YCIL ,Paracetamol,Paracetamol,Paracetamol,,,30422.0,9/9/2018,
44.0,T26-GTRT ,Paracetamol,Paracetamol,Paracetamol,,,30505.0,1/9/2018,
45.0,T26-94IS ,Paracetamol,Paracetamol,Paracetamol,,,30510.0,1/9/2018,
46.0,T26-9ZJD ,Paracetamol,Paracetamol,Paracetamol,,,30500.0,1/9/2018,
47.0,T26-PBHY ,Paracetamol,Starch,Paracetamol Starch,,Yes,30413.0,9/9/2018,
48.0,T26-GYIF ,Paracetamol,Starch,Paracetamol Starch,,Yes,30512.0,1/9/2018,
49.0,T26-E9QA ,Paracetamol,Lactose,Paracetamol,,,30513.0,1/9/2018,
50.0,T26-PJNT ,Paracetamol,Lactose,Paracetamol,,,30423.0,9/9/2018,
51.0,T26-8VFZ ,Paracetamol,Paracetamol Starch,Paracetamol Starch,,Yes,30518.0,1/9/2018,
52.0,T26-1RJZ ,Paracetamol,Paracetamol Starch,Paracetamol Starch,,Yes,30412.0,9/9/2018,
53.0,T26-JTJD ,Paracetamol,Paracetamol Starch,Paracetamol Starch,,Yes,30509.0,1/9/2018,
54.0,T26-CE3P ,Paracetamol,Paracetamol Starch,Paracetamol Starch,,Yes,30504.0,1/9/2018,
55.0,T26-XWUP ,Paracetamol,Vitamin C,Paracetamol,,,35304.0,9/8/2018,
56.0,T26-XEAQ ,Paracetamol,Vitamin C,Suspicious,K,,30418.0,9/9/2018,
57.0,T26-1U6Z ,Paracetamol,Vitamin C,Suspicious,K,,32797.0,5/9/2018,
58.0,T26-ABLV ,Paracetamol,Vitamin C,Paracetamol,,,30420.0,9/9/2018,
59.0,T26-QXUE ,Paracetamol,Cellulose,Suspicious,K,,30419.0,9/9/2018,
60.0,T26-WXFF ,Paracetamol,Cellulose,Paracetamol,,,32798.0,5/9/2018,
61.0,T26-EYBD ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32959.0,15/8/2018,
62.0,T26-Y1Q5 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,31770.0,26/9/2018,
63.0,T26-NTFL ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34852.0,16/8/2018,
64.0,T26-JKMU ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,35854.0,27/9/2018,
65.0,T26-EJKQ ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,35851.0,26/9/2018,
66.0,T26-IP5Z ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,30275.0,26/9/2018,
67.0,T26-5GOY ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,35931.0,27/9/2018,
68.0,T26-2H7E ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,30147.0,27/9/2018,
69.0,T26-5XAD ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,35850.0,27/9/2018,
70.0,T26-YWPW ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,31768.0,27/9/2018,
71.0,T26-WYEF ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34849.0,15/8/2018,
72.0,T26-RZLC ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,32793.0,5/9/2018,
73.0,T26-WED7 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,35934.0,26/9/2018,
74.0,T26-ZEXJ ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,35928.0,27/9/2018,
75.0,T26-6QCC ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34334.0,15/8/2018,
76.0,T26-HWR1 ,Benzyl Penicillin,Lactose,Suspicious,F,,34853.0,16/8/2018,
77.0,T26-WVST ,Benzyl Penicillin,Starch,Suspicious,F,,35855.0,27/9/2018,
78.0,T26-2QRE ,Benzyl Penicillin,Starch,Suspicious,F,,30276.0,27/9/2018,
79.0,T26-6K9A ,Benzyl Penicillin,Cellulose,Suspicious,F,,30274.0,5/9/2018,
80.0,T26-ABHC ,Benzyl Penicillin,Cellulose,Suspicious,F,,35202.0,9/8/2018,
81.0,T26-J8W0 ,Benzyl Penicillin,Cellulose,Suspicious,F,,35930.0,26/9/2018,
82.0,T26-4RJH ,Benzyl Penicillin,Cellulose,Suspicious,F,,32790.0,5/9/2018,
83.0,T26-CRO6 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35932.0,27/9/2018,
84.0,T26-NHPA ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35207.0,10/8/2018,
85.0,T26-FIWA ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35933.0,27/9/2018,
86.0,T26-12IH ,Benzyl Penicillin,Vitamin C,Suspicious,F,,30277.0,26/9/2018,
87.0,T26-UUQR ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35929.0,26/9/2018,
88.0,T26-9EPR ,Benzyl Penicillin,Vitamin C,Suspicious,F,,32792.0,5/9/2018,
89.0,T26-TPHX ,Benzyl Penicillin,Vitamin C,Suspicious,F,,32791.0,5/9/2018,
90.0,T26-CFW9 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,30278.0,26/9/2018,
91.0,T26-PQ1Y ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,34345.0,15/8/2018,
92.0,T26-LKKF ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,34850.0,15/8/2018,
93.0,T26-3JDU ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35322.0,14/8/2018,
94.0,T26-Y8C7 ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35209.0,14/8/2018,
95.0,T26-BW0N ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35922.0,25/9/2018,
96.0,T26-VBG6 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35909.0,24/9/2018,
97.0,T26-CXME ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35840.0,24/9/2018,
98.0,T26-ZD0N ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35844.0,24/9/2018,
99.0,T26-NAHZ ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35843.0,24/9/2018,
100.0,T26-12T8 ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35211.0,14/8/2018,
101.0,T26-6RUT ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35920.0,25/9/2018,
102.0,T26-R0ZS ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35321.0,14/8/2018,
103.0,T26-BAGO ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,34331.0,16/8/2018,
104.0,T26-XO9I ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35924.0,24/9/2018,
105.0,T26-53JB ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35908.0,24/9/2018,
106.0,T26-WNMK ,Penicillin Procaine,Benzyl Penicillin,Suspicious,D,,35842.0,24/9/2018,
107.0,T26-BPXR ,Penicillin Procaine,Lactose,Suspicious,D,,35307.0,10/8/2018,
108.0,T26-4QI0 ,Penicillin Procaine,Lactose,Suspicious,D,,35311.0,14/8/2018,
109.0,T26-2MLE ,Penicillin Procaine,Lactose,Suspicious,D,,32796.0,4/9/2018,
110.0,T26-6JBH ,Penicillin Procaine,Starch,Suspicious,D,Yes,32794.0,5/9/2018,
111.0,T26-A0IT ,Penicillin Procaine,Starch,Suspicious,D,Yes,35923.0,24/9/2018,
112.0,T26-SA3R ,Penicillin Procaine,Cellulose,Suspicious,D,,34348.0,10/8/2018,
113.0,T26-9Y8J ,Penicillin Procaine,Paracetamol Starch,Suspicious,D,Yes,32795.0,5/9/2018,
114.0,T26-2HYH ,Penicillin Procaine,Vitamin C,Suspicious,D,,34347.0,10/8/2018,
115.0,T26-FS6Y ,Penicillin Procaine,Vitamin C,Suspicious,D,,35201.0,9/8/2018,
116.0,T26-JTLB ,Penicillin Procaine,Vitamin C,Suspicious,D,,35200.0,9/8/2018,
117.0,T26-AH2D ,Penicillin Procaine,Vitamin C,Suspicious,D,,35921.0,24/9/2018,
118.0,T26-FH4K ,Penicillin Procaine,Vitamin C,Suspicious,D,,35367.0,9/8/2018,
119.0,T26-J9LF ,Penicillin Procaine,Vitamin C,Suspicious,D,,35841.0,25/9/2018,
120.0,T26-19CX ,Penicillin Procaine,Vitamin C,Suspicious,D,,35206.0,10/8/2018,
121.0,T26-5FO5 ,Quinine ,Quinine ,Quinine,,,34328.0,16/8/2018,
122.0,T26-0AJB ,Quinine ,Quinine ,Quinine,,,32523.0,3/9/2018,
123.0,T26-Q59D ,Quinine ,Quinine ,Quinine,,,32958.0,15/8/2018,
124.0,T26-R7FW ,Quinine ,Quinine ,Quinine,,,34351.0,10/8/2018,
125.0,T26-G5G4 ,Quinine ,Quinine ,Quinine,,,34350.0,10/8/2018,
126.0,T26-V4EY ,Quinine ,Quinine ,Quinine,,,35208.0,14/8/2018,
127.0,T26-5RE8 ,Quinine ,Quinine ,Quinine,,,32799.0,4/9/2018,
128.0,T26-GWSP ,Quinine ,Quinine ,Quinine,,,32806.0,3/9/2018,
129.0,T26-655X ,Quinine ,Quinine ,Quinine,,,35210.0,14/8/2018,
130.0,T26-DLV0 ,Quinine ,Quinine ,Quinine,,,32804.0,3/9/2018,
131.0,T26-LN1C ,Quinine ,Quinine ,Quinine,,,31769.0,9/9/2018,
132.0,T26-GVZI ,Quinine ,Quinine ,Quinine,,,34330.0,16/8/2018,
133.0,T26-EKLO ,Quinine ,Quinine ,Quinine,,,35310.0,14/8/2018,
134.0,T26-PNKO ,Quinine ,Quinine ,Quinine,,,35320.0,14/8/2018,
135.0,T26-YPVI ,Quinine ,Quinine ,Quinine,,,32524.0,3/9/2018,
136.0,T26-O0B0 ,Quinine ,Starch,Suspicious,D,Yes,32956.0,15/8/2018,
137.0,T26-BGX3 ,Quinine ,Vitamin C,Suspicious,D,,32807.0,4/9/2018,
138.0,T26-QNIP ,Quinine ,Vitamin C,Suspicious,D,,35205.0,11/8/2018,
139.0,T26-JM6Y ,Quinine ,Vitamin C,Suspicious,D,,32803.0,4/9/2018,
140.0,T26-TJ1K ,Quinine ,Vitamin C,Suspicious,D,,32520.0,4/9/2018,
141.0,T26-16QK ,Quinine ,Vitamin C,Suspicious,D,,31771.0,9/9/2018,
142.0,T26-LO7D ,Quinine ,Lactose,Suspicious,D,,32805.0,3/9/2018,
143.0,T26-L111 ,Quinine ,Lactose,Suspicious,D,,35306.0,10/8/2018,
144.0,T26-KOWG ,Quinine ,Paracetamol Starch,Suspicious,D,Yes,34851.0,16/8/2018,
145.0,T26-UILA ,Quinine ,Paracetamol Starch,Suspicious,D,Yes,31773.0,9/9/2018,
146.0,T26-BQZT ,Quinine ,Cellulose,Suspicious,D,,35204.0,10/8/2018,
147.0,T26-717U ,Quinine ,Cellulose,Suspicious,D,,32521.0,4/9/2018,
148.0,T26-Q26S ,Quinine ,Cellulose,Suspicious,D,,35203.0,9/8/2018,
149.0,T26-QMSP ,Quinine ,Cellulose,Suspicious,D,,32522.0,3/9/2018,
150.0,T26-HK0Y ,Quinine ,Cellulose,Suspicious,D,,31772.0,9/9/2018,
,,,,,,,,Cells with info,
,,,,,,,,150,
