Analyst,Sample ID,Labelled As,Actual Identity,Identified As,Suspicious Because of Lanes,Starch Present?,PAD #,Date Analyzed,Comments
81.0,T22-5DCR ,Benzyl Penicillin,Paracetamol Starch,Suspicious,F,,30200.0,4/9/2018,
82.0,T22-XOFO ,Benzyl Penicillin,Paracetamol Starch,Suspicious,F,,29400.0,10/8/2018,
83.0,T22-SRUV ,Benzyl Penicillin,Paracetamol Starch,Suspicious,F,,35110.0,9/8/2018,
84.0,T22-ANI4 ,Benzyl Penicillin,Paracetamol Starch,Suspicious,F,,35157.0,10/9/2018,
85.0,T22-YCQ2 ,Benzyl Penicillin,Paracetamol Starch,Suspicious,F,,35406.0,10/9/2018,
86.0,T22-ZVYY ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35411.0,8/8/2018,
87.0,T22-FUN5 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,30424.0,27/8/2018,
88.0,T22-K5VC ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35126.0,10/9/2018,
89.0,T22-HSWB ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35125.0,10/9/2018,
90.0,T22-OYPP ,Benzyl Penicillin,Vitamin C,Suspicious,F,,35127.0,10/9/2018,
91.0,T22-9PGX ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35382.0,11/9/2018,
92.0,T22-P5L5 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30430.0,28/8/2018,
93.0,T22-5AR6 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30206.0,29/8/2018,
94.0,T22-JSLZ ,Penicillin Procaine,Penicillin Procaine,Suspicious,D,,35244.0,10/8/2018,
95.0,T22-ENLX ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35379.0,11/9/2018,
96.0,T22-1N94 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35383.0,11/9/2018,
97.0,T22-46GE ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35380.0,11/9/2018,
98.0,T22-JJNJ ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30207.0,30/8/2018,
99.0,T22-6G89 ,Penicillin Procaine,Penicillin Procaine,Suspicious,D,,30426.0,30/8/2018,
100.0,T22-VHGM ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35376.0,11/9/2018,
101.0,T22-EJ0U ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35247.0,10/8/2018,
102.0,T22-4FVK ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30425.0,29/8/2018,
103.0,T22-JLEY ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30427.0,29/8/2018,
104.0,T22-CKW2 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30428.0,30/8/2018,
105.0,T22-A9S5 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35156.0,11/9/2018,
106.0,T22-409D ,Penicillin Procaine,Benzyl Penicillin,Suspicious,D,,35378.0,11/9/2018,
107.0,T22-OWY4 ,Penicillin Procaine,Benzyl Penicillin,Suspicious,D,,30166.0,19/8/2018,
108.0,T22-HQ5N ,Penicillin Procaine,Vitamin C,Suspicious,D,,35105.0,9/8/2018,
109.0,T22-C7CX ,Penicillin Procaine,Vitamin C,Suspicious,D,,30164.0,19/8/2018,
110.0,T22-JK6J ,Penicillin Procaine,Vitamin C,Suspicious,D,,,11/9/2018,
111.0,T22-VMVT ,Penicillin Procaine,Vitamin C,Suspicious,D,,30429.0,3/9/2018,
112.0,T22-DZ2P ,Penicillin Procaine,Vitamin C,Suspicious,D,,35414.0,8/8/2018,
113.0,T22-K7QF ,Penicillin Procaine,Vitamin C,Suspicious,D,,30205.0,3/9/2018,
114.0,T22-ZY72 ,Penicillin Procaine,Vitamin C,Suspicious,D,,35318.0,9/8/2018,
115.0,T22-EIGE ,Penicillin Procaine,Vitamin C,Suspicious,D,,35152.0,11/9/2018,
116.0,T22-9BWG ,Penicillin Procaine,Vitamin C,Suspicious,D,,35183.0,11/9/2018,
117.0,T22-O03N ,Penicillin Procaine,Starch,Suspicious,D,,35381.0,11/9/2018,
118.0,T22-64K3 ,Penicillin Procaine,Starch,Suspicious,D,,35377.0,11/9/2018,
119.0,T22-6N45 ,Penicillin Procaine,Cellulose,Suspicious,D,,35412.0,9/8/2018,
120.0,T22-Z4HJ ,Penicillin Procaine,Cellulose,Suspicious,D,,30165.0,19/8/2018,
121.0,T22-OH1X ,Quinine ,Quinine ,Quinine,,,30042.0,16/8/2018,
122.0,T22-D2VC ,Quinine ,Quinine ,Quinine,,,35317.0,9/8/2018,
123.0,T22-2H6J ,Quinine ,Quinine ,Quinine,,,30041.0,17/8/2018,
124.0,T22-1MFM ,Quinine ,Quinine ,Quinine,,,30081.0,14/8/2018,
125.0,T22-EW0Z ,Quinine ,Quinine ,Quinine,,,35063.0,8/8/2018,
126.0,T22-I07H ,Quinine ,Quinine ,Quinine,,,35062.0,8/8/2018,
127.0,T22-IBFY ,Quinine ,Quinine ,Quinine,,,29403.0,11/8/2018,
128.0,T22-965E ,Quinine ,Quinine ,Quinine,,,29401.0,13/8/2018,
129.0,T22-G9QU ,Quinine ,Quinine ,Quinine,,,30040.0,14/8/2018,
130.0,T22-BA5M ,Quinine ,Quinine ,Quinine,,,29407.0,13/8/2018,
131.0,T22-NGF8 ,Quinine ,Quinine ,Quinine,,,29405.0,11/8/2018,
132.0,T22-GS5X ,Quinine ,Quinine ,Quinine,,,32106.0,27/8/2018,
133.0,T22-P5VI ,Quinine ,Quinine ,Quinine,,,35109.0,9/8/2018,
134.0,T22-AJZT ,Quinine ,Quinine ,Quinine,,,32107.0,28/8/2018,
135.0,T22-67BS ,Quinine ,Quinine ,Quinine,,,32105.0,29/8/2018,
136.0,T22-047M ,Quinine ,Lactose,Suspicious,D,,35155.0,11/9/2018,
137.0,T22-5ZBA ,Quinine ,Lactose,Suspicious,D,,29406.0,13/8/2018,
138.0,T22-ZWPL ,Quinine ,Paracetamol Starch,Suspicious,D,,29402.0,13/8/2018,
139.0,T22-88OB ,Quinine ,Paracetamol Starch,Suspicious,D,,35314.0,8/8/2018,
140.0,T22-BNR1 ,Quinine ,Paracetamol Starch,Suspicious,D,,35316.0,9/8/2018,
141.0,T22-F03C ,Quinine ,Vitamin C,Suspicious,D,,32104.0,30/8/2018,
142.0,T22-6SJW ,Quinine ,Vitamin C,Suspicious,D,,32238.0,16/8/2018,
143.0,T22-19YG ,Quinine ,Vitamin C,Suspicious,D,,35413.0,9/8/2018,
144.0,T22-1D91 ,Quinine ,Vitamin C,Suspicious,D,,30431.0,1/9/2018,
145.0,T22-SBDL ,Quinine ,Starch,Suspicious,D,,30045.0,10/8/2018,
146.0,T22-51JQ ,Quinine ,Starch,Suspicious,D,,35313.0,8/8/2018,
147.0,T22-T4TE ,Quinine ,Cellulose,Suspicious,D,,35415.0,8/8/2018,
148.0,T22-X3SS ,Quinine ,Cellulose,Suspicious,D,,30043.0,17/8/2018,
149.0,T22-X8P7 ,Quinine ,Cellulose,Suspicious,D,,35412.0,8/8/2018,
150.0,T22-BUFZ ,Quinine ,Cellulose,Suspicious,D,,35154.0,11/9/2018,
,,,,,,,,Cells with info,
,,,,,,,,150,
