Analyst,Sample ID,Labelled As,Actual Identity,Identified As,Suspicious Because of Lanes,Starch Present?,PAD #,Date Analyzed,Comments
41.0,T28-PFXX ,Paracetamol,Paracetamol,Paracetamol,,,34309.0,8/9/2018,
42.0,T28-Q4XY ,Paracetamol,Paracetamol,Paracetamol,,,29830.0,12/8/2018,
43.0,T28-J3VY ,Paracetamol,Paracetamol,Paracetamol,,,32062.0,7/9/2018,
44.0,T28-Q5JJ ,Paracetamol,Paracetamol,Paracetamol,,,29826.0,14/8/2018,
45.0,T28-AMOB ,Paracetamol,Paracetamol,Paracetamol,,,35301.0,5/9/2018,
46.0,T28-0RLH ,Paracetamol,Paracetamol,Paracetamol,,,32060.0,7/9/2018,
47.0,T28-55JT ,Paracetamol,Vitamin C,Suspicious,K,,34310.0,8/9/2018,
48.0,T28-427B ,Paracetamol,Vitamin C,Suspicious,K,,31938.0,5/9/2018,
49.0,T28-NTKR ,Paracetamol,Vitamin C,Suspicious,K,,34312.0,8/9/2018,
50.0,T28-W8DQ ,Paracetamol,Vitamin C,Suspicious,K,,32058.0,7/9/2018,
51.0,T28-7VHB ,Paracetamol,Paracetamol Starch,Suspicious,K,Yes,34311.0,8/9/2018,
52.0,T28-KHTK ,Paracetamol,Paracetamol Starch,Paracetamol Starch,,Yes,32046.0,14/8/2018,
53.0,T28-CGWB ,Paracetamol,Paracetamol Starch,Suspicious,K,,32061.0,7/9/2018,
54.0,T28-XINS ,Paracetamol,Starch,Suspicious,K,,34322.0,8/9/2018,
55.0,T28-W7BE ,Paracetamol,Starch,Suspicious,K,,34367.0,8/9/2018,
56.0,T28-MUL3 ,Paracetamol,Starch,Suspicious,K,,34323.0,8/9/2018,
57.0,T28-359G ,Paracetamol,Starch,Suspicious,K,,34317.0,8/9/2018,
58.0,T28-9ASF ,Paracetamol,Lactose,Paracetamol,,,34314.0,8/9/2018,
59.0,T28-ZDU9 ,Paracetamol,Cellulose,Suspicious,K,,32030.0,15/8/2018,
60.0,T28-BAPF ,Paracetamol,Cellulose,Suspicious,K,,31936.0,5/9/2018,
61.0,T28-3JN0 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,31624.0,8/9/2018,
62.0,T28-DSAT ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,31623.0,8/9/2018,
63.0,T28-4LFY ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,29837.0,12/8/2018,
64.0,T28-SJNO ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,31917.0,14/8/2018,
65.0,T28-23O6 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,30795.0,8/9/2018,
66.0,T28-L6ER ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,31625.0,8/9/2018,
67.0,T28-67ZX ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,30798.0,8/9/2018,
68.0,T28-T28DM ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,30796.0,8/9/2018,
69.0,T28-W8WN ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,30797.0,8/9/2018,
70.0,T28-8QQ0 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34325.0,7/9/2018,
71.0,T28-RECN ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,30799.0,8/9/2018,
72.0,T28-F0Q6 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34319.0,8/9/2018,
73.0,T28-FNFW ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34318.0,8/9/2018,
74.0,T28-GPBK ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,31622.0,8/9/2018,
75.0,T28-85WN ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34308.0,8/9/2018,
76.0,T28-YUQ4 ,Benzyl Penicillin,Lactose,Suspicious,F,,34324.0,7/9/2018,
77.0,T28-PCKU ,Benzyl Penicillin,Lactose,Suspicious,F,,31600.0,8/9/2018,
78.0,T28-OVHF ,Benzyl Penicillin,Starch,Suspicious,F,,30794.0,8/9/2018,
79.0,T28-EN6P ,Benzyl Penicillin,Starch,Suspicious,F,,32027.0,5/9/2018,
80.0,T28-ZOC5 ,Benzyl Penicillin,Starch,Suspicious,F,Yes,31626.0,8/9/2018,
81.0,T28-D50O ,Benzyl Penicillin,Cellulose,Suspicious,F,,31604.0,8/9/2018,
82.0,T28-0OVG ,Benzyl Penicillin,Cellulose,Suspicious,F,,31603.0,8/9/2018,
83.0,T28-BBFG ,Benzyl Penicillin,Cellulose,Suspicious,F,,31939.0,5/9/2018,
84.0,T28-0ID0 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,32059.0,7/9/2018,
85.0,T28-NB3A ,Benzyl Penicillin,Vitamin C,Suspicious,F,,31601.0,8/9/2018,
86.0,T28-1BQM ,Benzyl Penicillin,Vitamin C,Suspicious,F,,31942.0,15/8/2018,
87.0,T28-6YQS ,Benzyl Penicillin,Vitamin C,Suspicious,F,,32045.0,15/8/2018,
88.0,T28-Q6Z4 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,32044.0,15/8/2018,
89.0,T28-PBWV ,Benzyl Penicillin,Vitamin C,Suspicious,F,,32042.0,5/9/2018,
90.0,T28-VYGG ,Benzyl Penicillin,Vitamin C,Suspicious,F,,31600.0,8/9/2018,
91.0,T28-LFD2 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30483.0,12/8/2018,
92.0,T28-RLEE ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,29828.0,12/8/2018,
93.0,T28-L40B ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,31616.0,8/9/2018,
94.0,T28-BC39 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,32068.0,8/9/2018,
95.0,T28-K1QN ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,31617.0,8/9/2018,
96.0,T28-U9J6 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35295.0,7/9/2018,
97.0,T28-7WRE ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,31913.0,14/8/2018,
98.0,T28-B190 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,31619.0,8/9/2018,
99.0,T28-J5HS ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,31618.0,8/9/2018,
100.0,T28-BFG1 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35294.0,7/9/2018,
101.0,T28-B8B5 ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,30484.0,14/8/2018,
102.0,T28-9RQ2 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30412.0,12/8/2018,
103.0,T28-IKLM ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,31606.0,8/9/2018,
104.0,T28-KE14 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,31607.0,8/9/2018,
105.0,T28-Z2B9 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,32065.0,7/9/2018,
106.0,T28-Z4T2 ,Penicillin Procaine,Benzyl Penicillin,Suspicious,D,,31620.0,8/9/2018,
107.0,T28-M7RX ,Penicillin Procaine,Starch,Suspicious,D,,32066.0,7/9/2018,
108.0,T28-SGDG ,Penicillin Procaine,Starch,Suspicious,D,,32069.0,7/9/2018,
109.0,T28-C39F ,Penicillin Procaine,Lactose,Suspicious,D,,32071.0,7/9/2018,
110.0,T28-G455 ,Penicillin Procaine,Lactose,Suspicious,D,,32070.0,7/9/2018,
111.0,T28-8NGX ,Penicillin Procaine,Cellulose,Suspicious,D,,31605.0,8/9/2018,
112.0,T28-Q70R ,Penicillin Procaine,Vitamin C,Suspicious,D,,32028.0,15/8/2018,
113.0,T28-YL1S ,Penicillin Procaine,Vitamin C,Suspicious,D,,31902.0,7/9/2018,
114.0,T28-NVKT ,Penicillin Procaine,Vitamin C,Suspicious,D,,31669.0,8/9/2018,
115.0,T28-AO26 ,Penicillin Procaine,Vitamin C,Suspicious,D,,31677.0,8/9/2018,
116.0,T28-NWCD ,Penicillin Procaine,Vitamin C,Suspicious,D,,31937.0,5/9/2018,
117.0,T28-T5A3 ,Penicillin Procaine,Vitamin C,Suspicious,D,,32057.0,7/9/018,
118.0,T28-DGC0 ,Penicillin Procaine,Vitamin C,Suspicious,D,,32043.0,15/8/2018,
119.0,T28-ZCOG ,Penicillin Procaine,Paracetamol Starch,Suspicious,D,,32067.0,7/9/2018,
120.0,T28-OF2E ,Penicillin Procaine,Paracetamol Starch,Suspicious,D,Yes,31621.0,8/9/2018,
121.0,T28-PWKQ ,Quinine ,Quinine ,Quinine,,,30482.0,12/8/2018,
122.0,T28-LRC0 ,Quinine ,Quinine ,Quinine,,,31915.0,14/8/2018,
123.0,T28-404D ,Quinine ,Quinine ,Quinine,,,29836.0,12/8/2018,
124.0,T28-W6N6 ,Quinine ,Quinine ,Quinine,,,31900.0,7/9/2018,
125.0,T28-9NEN ,Quinine ,Quinine ,Quinine,,,34327.0,8/9/2018,
126.0,T28-LGP9 ,Quinine ,Quinine ,Quinine,,,31414.0,14/8/2018,
127.0,T28-I836 ,Quinine ,Quinine ,Quinine,,,30481.0,12/8/2018,
128.0,T28-Y5IG ,Quinine ,Quinine ,Quinine,,,31898.0,7/9/2018,
129.0,T28-VDQZ ,Quinine ,Quinine ,Quinine,,,30488.0,12/8/2018,
130.0,T28-V6VC ,Quinine ,Quinine ,Quinine,,,29829.0,12/8/2018,
131.0,T28-VB0R ,Quinine ,Quinine ,Quinine,,,31901.0,7/9/2018,
132.0,T28-YAZT ,Quinine ,Quinine ,Quinine,,,31916.0,14/8/2018,
133.0,T28-4Q0W ,Quinine ,Quinine ,Quinine,,,29838.0,12/8/2018,
134.0,T28-K0U2 ,Quinine ,Quinine ,Quinine,,,30480.0,12/8/2018,
135.0,T28-V8CJ ,Quinine ,Quinine ,Quinine,,,31896.0,7/9/2018,
136.0,T28-P4C7 ,Quinine ,Starch,Suspicious,D,Yes,30485.0,14/8/2018,
137.0,T28-E0CD ,Quinine ,Starch,Suspicious,D,Yes,32041.0,15/8/2018,
138.0,T28-T5YF ,Quinine ,Starch,Suspicious,D,Yes,34363.0,8/9/2018,
139.0,T28-JAXG ,Quinine ,Starch,Suspicious,D,Yes,34362.0,8/9/2018,
140.0,T28-H6OU ,Quinine ,Paracetamol Starch,Suspicious,D,Yes,30494.0,12/8/2018,
141.0,T28-TTQD ,Quinine ,Paracetamol Starch,Suspicious,D,Yes,29831.0,14/8/2018,
142.0,T28-UPUR ,Quinine ,Lactose,Suspicious,D,,31899.0,7/9/2018,
143.0,T28-63Q5 ,Quinine ,Lactose,Suspicious,D,,30486.0,14/8/2018,
144.0,T28-ZXG3 ,Quinine ,Cellulose,Suspicious,D,,32064.0,7/9/2018,
145.0,T28-FP61 ,Quinine ,Cellulose,Suspicious,D,,32031.0,15/8/2018,
146.0,T28-B5R3 ,Quinine ,Vitamin C,Suspicious,D,,31918.0,7/9/2018,
147.0,T28-2XYO ,Quinine ,Vitamin C,Suspicious,D,,31897.0,7/9/2018,
148.0,T28-3YB4 ,Quinine ,Vitamin C,Suspicious,D,,31919.0,7/9/2018,
149.0,T28-I1LB ,Quinine ,Vitamin C,Suspicious,D,,34326.0,8/9/2018,
150.0,T28-PQGZ ,Quinine ,Vitamin C,Suspicious,D,,32029.0,15/8/2018,
,,,,,,,,Cells with info,
,,,,,,,,150,
