Analyst,Sample ID,Labelled As,Actual Identity,Identified As,Suspicious Because of Lanes,Starch Present?,PAD #,Date Analyzed,Comments
68.0,T27-HOR2 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,30057.0,21/8/2018,
69.0,T27-LX03 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,29933.0,21/8/2018,
70.0,T27-9EB4 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,29877.0,16/9/2018,
71.0,T27-ALEG ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,31735.0,22/8/2018,
72.0,T27-SWHE ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,30271.0,21/8/2018,
73.0,T27-C0PR ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,35535.0,4/9/2018,
74.0,T27-M8Y5 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,35874.0,16/9/2018,
75.0,T27-IFHP ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,29874.0,16/9/2018,
76.0,T27-FYUL ,Benzyl Penicillin,Penicillin Procaine,Benzyl Penicillin,,,36288.0,4/9/2018,
77.0,T27-6Z7T ,Benzyl Penicillin,Starch,Suspicious,F,Yes,35515.0,3/9/2018,
78.0,T27-ENI6 ,Benzyl Penicillin,Starch,Suspicious,F,Yes,31732.0,22/8/2018,
79.0,T27-TIKY ,Benzyl Penicillin,Starch,Suspicious,F,Yes,35884.0,16/9/2018,
80.0,T27-SJKC ,Benzyl Penicillin,Starch,Suspicious,F,Yes,35819.0,16/9/2018,
81.0,T27-XFIN ,Benzyl Penicillin,Vitamin C,Suspicious,F,,31733.0,22/8/2018,
82.0,T27-3ILA ,Benzyl Penicillin,Vitamin C,Suspicious,F,,29990.0,17/9/2018,
83.0,T27-UDG9 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,36330.0,6/9/2018,
84.0,T27-QO1X ,Benzyl Penicillin,Vitamin C,Suspicious,F,,36294.0,6/9/2018,
85.0,T27-S66V ,Benzyl Penicillin,Vitamin C,Suspicious,F,,31736.0,22/8/2018,
86.0,T27-BBC3 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,30129.0,17/9/2018,
87.0,T27-HD2Z ,Benzyl Penicillin,Lactose,Suspicious,F,,35530.0,4/8/2018,
88.0,T27-NSU8 ,Benzyl Penicillin,Paracetamol Starch,Suspicious,F,Yes,35882.0,16/9/2018,
89.0,T27-126P ,Benzyl Penicillin,Paracetamol Starch,Suspicious,F,Yes,30120.0,16/9/2018,
90.0,T27-0L95 ,Benzyl Penicillin,Paracetamol Starch,Suspicious,F,Yes,35534.0,4/9/2018,
91.0,T27-N3HL ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30269.0,21/8/2018,
92.0,T27-ZXHZ ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35517.0,4/9/2018,
93.0,T27-98OW ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30266.0,21/8/2018,
94.0,T27-108H ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,36290.0,4/9/2018,
95.0,T27-CQF3 ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,29794.0,3/9/2018,
96.0,T27-EXHK ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,29804.0,3/9/2018,
97.0,T27-CS60 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,29935.0,20/8/2018,
98.0,T27-9EJ7 ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,36332.0,4/9/2018,
99.0,T27-5N67 ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35514.0,3/9/2018,
100.0,T27-9XCB ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35513.0,3/9/2018,
101.0,T27-DMVO ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35531.0,4/9/2018,
102.0,T27-IQL2 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,31730.0,22/8/2018,
103.0,T27-HMHY ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,30014.0,20/8/2018,
104.0,T27-T6MK ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35883.0,16/9/2018,
105.0,T27-GIO3 ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,29934.0,21/8/2018,
106.0,T27-8L5D ,Penicillin Procaine,Benzyl Penicillin,Suspicious,D,,36323.0,4/9/2018,
107.0,T27-XLID ,Penicillin Procaine,Benzyl Penicillin,Suspicious,D,,35529.0,4/9/2018,
108.0,T27-CHJ4 ,Penicillin Procaine,Starch,Suspicious,D,Yes,30012.0,20/8/2018,Starch is present
109.0,T27-4S0M ,Penicillin Procaine,Starch,Suspicious,D,Yes,30013.0,20/8/2018,Starch is present
110.0,T27-EO8K ,Penicillin Procaine,Cellulose,Suspicious,D,,31728.0,22/8/2018,
111.0,T27-5QPR ,Penicillin Procaine,Cellulose,Suspicious,D,,31739.0,21/8/2018,
112.0,T27-8849 ,Penicillin Procaine,Lactose,Suspicious,D,,36302.0,4/9/2018,
113.0,T27-VYR9 ,Penicillin Procaine,Vitamin C,Suspicious,D,,36329.0,6/9/2018,
114.0,T27-LWUC ,Penicillin Procaine,Vitamin C,Suspicious,D,,31740.0,21/8/2018,
115.0,T27-P4W2 ,Penicillin Procaine,Vitamin C,Suspicious,D,,31731.0,22/8/2018,
116.0,T27-0NA9 ,Penicillin Procaine,Vitamin C,Suspicious,D,,30058.0,21/8/2018,
117.0,T27-PNWR ,Penicillin Procaine,Vitamin C,Suspicious,D,,29916.0,21/8/2018,
118.0,T27-PAKN ,Penicillin Procaine,Vitamin C,Suspicious,D,,30268.0,21/8/2018,
119.0,T27-VJLW ,Penicillin Procaine,Vitamin C,Suspicious,D,,29986.0,17/9/2018,
120.0,T27-3NNX ,Penicillin Procaine,Vitamin C,Suspicious,D,,36335.0,6/9/2018,
121.0,T27-RQ7X ,Quinine ,Quinine ,Quinine,,,35516.0,4/9/2018,
122.0,T27-1LNJ ,Quinine ,Quinine ,Quinine,,,36322.0,4/9/2018,
123.0,T27-77KV ,Quinine ,Quinine ,Quinine,,,29770.0,3/9/2018,
124.0,T27-Q4CE ,Quinine ,Quinine ,Quinine,,,35532.0,3/9/2018,
125.0,T27-EQTD ,Quinine ,Quinine ,Quinine,,,30077.0,20/8/2018,
126.0,T27-QBMB ,Quinine ,Quinine ,Quinine,,,29851.0,20/8/2018,
127.0,T27-5MYP ,Quinine ,Quinine ,Quinine,,,36321.0,4/9/2018,
128.0,T27-F7Q8 ,Quinine ,Quinine ,Quinine,,,36333.0,6/9/2018,
129.0,T27-P5BW ,Quinine ,Quinine ,Quinine,,,29792.0,3/9/2018,
130.0,T27-8TE5 ,Quinine ,Quinine ,Quinine,,,35533.0,3/9/2018,
131.0,T27-DXIP ,Quinine ,Quinine ,Quinine,,,35512.0,3/9/2018,
132.0,T27-T17H ,Quinine ,Quinine ,Quinine,,,36289.0,4/9/2018,
133.0,T27-YIDQ ,Quinine ,Quinine ,Quinine,,,36327.0,4/9/2018,
134.0,T27-L5IQ ,Quinine ,Quinine ,Quinine,,,30076.0,20/8/2018,
135.0,T27-G7WC ,Quinine ,Quinine ,Quinine,,,29738.0,20/8/2018,
136.0,T27-7R9H ,Quinine ,Quinine ,Quinine,,,35518.0,4/9/2018,
137.0,T27-5X4L ,Quinine ,Lactose,Suspicious,D,,29739.0,20/8/2018,
138.0,T27-RF5O ,Quinine ,Vitamin C,Suspicious,D,,31734.0,22/8/2018,
139.0,T27-V46F ,Quinine ,Vitamin C,Suspicious,D,,31724.0,22/8/2018,
140.0,T27-XNA8 ,Quinine ,Vitamin C,Suspicious,D,,29918.0,21/8/2018,
141.0,T27-87VE ,Quinine ,Vitamin C,Suspicious,D,,31946.0,22/8/2018,
142.0,T27-QTCN ,Quinine ,Paracetamol Starch,Suspicious,D,Yes,29349.0,20/8/2018,Starch is present
143.0,T27-YXZO ,Quinine ,Paracetamol Starch,Suspicious,D,Yes,29848.0,20/8/2018,Starch is present
144.0,T27-6W8M ,Quinine ,Paracetamol Starch,Suspicious,D,Yes,36320.0,4/9/2018,
145.0,T27-JVCS ,Quinine ,Starch,Suspicious,D,Yes,36326.0,4/9/2018,
146.0,T27-SCQR ,Quinine ,Starch,Suspicious,D,Yes,29850.0,20/8/2018,Starch is present
147.0,T27-GTFU ,Quinine ,Cellulose,Suspicious,D,,30267.0,21/8/2018,
148.0,T27-FTOQ ,Quinine ,Cellulose,Suspicious,D,,36292.0,6/9/2018,
149.0,T27-XBAR ,Quinine ,Cellulose,Suspicious,D,,36300.0,6/9/2018,
150.0,T27-6MZO ,Quinine ,Cellulose,Suspicious,D,,30331.0,6/9/2018,
,,,,,,,,Cells with info,
,,,,,,,,150,
