Analyst,Sample ID,Labelled As,Actual Identity,Identified As,Suspicious Because of Lanes,Starch Present?,PAD #,Date Analyzed,Comments
64.0,T37-4MLR ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34712.0,20/8/2018,Lane D was blue
65.0,T37-99J1 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34795.0,20/8/2018,
66.0,T37-RTVW ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34779.0,1/9/2018,
67.0,T37-EQUV ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34399.0,8/9/2018,
68.0,T37-1F4H ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34545.0,8/9/2018,
69.0,T37-DRIO ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34741.0,1/9/2018,
70.0,T37-QSC6 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34740.0,1/9/2018,
71.0,T37-OB03 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34689.0,20/8/2018,
72.0,T37-DHLT ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34742.0,1/9/2018,
73.0,T37-Y53D ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34713.0,20/8/2018,Lane D was blue
74.0,T37-YGCC ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34714.0,20/8/2018,Lane D was blue
75.0,T37-UMJ4 ,Benzyl Penicillin,Benzyl Penicillin,Benzyl Penicillin,,,34778.0,1/9/2018,
76.0,T37-7S66 ,Benzyl Penicillin,Cellulose,Suspicious,F,,34794.0,20/8/2018,
77.0,T37-JTKB ,Benzyl Penicillin,Starch,Suspicious,F,Yes,34397.0,8/9/2018,
78.0,T37-POIX ,Benzyl Penicillin,Starch,Suspicious,F,Yes,34715.0,20/8/2018,
79.0,T37-8NR4 ,Benzyl Penicillin,Lactose,Suspicious,F,,34544.0,8/9/2018,
80.0,T37-0361 ,Benzyl Penicillin,Lactose,Suspicious,F,,34551.0,8/9/2018,
81.0,T37-C309 ,Benzyl Penicillin,Lactose,Suspicious,F,,34116.0,8/9/2018,
82.0,T37-9C11 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34762.0,1/9/2018,
83.0,T37-T373V ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34550.0,8/9/2018,
84.0,T37-5A7R ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34777.0,1/9/2018,
85.0,T37-J8YD ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34550.0,8/9/2018,
86.0,T37-9IVG ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34548.0,8/9/2018,
87.0,T37-30J6 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34776.0,1/9/2018,
88.0,T37-B2RY ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34691.0,20/8/2018,
89.0,T37-1JPR ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34743.0,20/8/2018,
90.0,T37-IXY0 ,Benzyl Penicillin,Vitamin C,Suspicious,F,,34690.0,20/8/2018,
91.0,T37-KQVY ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35981.0,2/9/2018,
92.0,T37-P0Z1 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,33670.0,13/8/2018,
93.0,T37-HX7X ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,34462.0,2/9/2018,
94.0,T37-27K0 ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35730.0,14/9/2018,
95.0,T37-AY7B ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,33669.0,13/8/2018,
96.0,T37-HOSE ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35606.0,14/9/2018,
97.0,T37-HV3C ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,33600.0,13/8/2018,
98.0,T37-JVNH ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35621.0,2/9/2018,
99.0,T37-W8SW ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35613.0,2/9/2018,
100.0,T37-JHQJ ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35740.0,14/9/2018,
101.0,T37-3QEQ ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35729.0,14/9/2018,
102.0,T37-XZ0W ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35731.0,14/9/2018,
103.0,T37-18EZ ,Penicillin Procaine,Penicillin Procaine,Penicillin Procaine,,,35611.0,2/9/2018,
104.0,T37-7EWV ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35728.0,14/9/2018,
105.0,T37-N205 ,Penicillin Procaine,Penicillin Procaine,Suspicious,,,35626.0,2/9/2018,
106.0,T37-XI1J ,Penicillin Procaine,Starch,Suspicious,D,Yes,35612.0,2/9/2018,
107.0,T37-E70I ,Penicillin Procaine,Starch,Suspicious,D,Yes,33668.0,13/8/2018,Starch is present
108.0,T37-4A4J ,Penicillin Procaine,Starch,Suspicious,D,Yes,35610.0,2/9/2018,
109.0,T37-LQPK ,Penicillin Procaine,Starch,Suspicious,D,Yes,35980.0,2/9/2018,
110.0,T37-TUYD ,Penicillin Procaine,Starch,Suspicious,D,Yes,35721.0,2/9/2018,
111.0,T37-OJG1 ,Penicillin Procaine,Lactose,Suspicious,D,,35625.0,2/9/2018,
112.0,T37-EE0X ,Penicillin Procaine,Lactose,Suspicious,D,,33671.0,13/8/2018,
113.0,T37-P3ZH ,Penicillin Procaine,Vitamin C,Suspicious,D,,35734.0,14/9/2018,
114.0,T37-UO8X ,Penicillin Procaine,Vitamin C,Suspicious,D,,35614.0,2/9/2018,
115.0,T37-U1SX ,Penicillin Procaine,Vitamin C,Suspicious,D,,35733.0,14/9/2018,
116.0,T37-R7NY ,Penicillin Procaine,Vitamin C,Suspicious,D,,35615.0,2/9/2018,
117.0,T37-4AXK ,Penicillin Procaine,Vitamin C,Suspicious,D,,35732.0,14/9/2018,
118.0,T37-0P5M ,Penicillin Procaine,Vitamin C,Suspicious,D,,35735.0,14/9/2018,
119.0,T37-MHLC ,Penicillin Procaine,Vitamin C,Suspicious,D,,35627.0,2/9/2018,
120.0,T37-8CNQ ,Penicillin Procaine,Vitamin C,Suspicious,D,,33601.0,13/8/2018,
121.0,T37-EUFD ,Quinine ,Quinine,Quinine,,,33605.0,18/8/2018,
122.0,T37-LRTN ,Quinine ,Quinine,Quinine,,,34786.0,26/8/2018,
123.0,T37-EFQ6 ,Quinine ,Quinine,Quinine,,,35751.0,13/9/2018,
124.0,T37-CZD5 ,Quinine ,Quinine,Quinine,,,35745.0,13/9/2018,
125.0,T37-PALP ,Quinine ,Quinine,Quinine,,,35748.0,13/9/2018,
126.0,T37-BHWF ,Quinine ,Quinine,Quinine,,,35747.0,13/9/2018,
127.0,T37-DDBL ,Quinine ,Quinine,Quinine,,,35744.0,13/9/2018,
128.0,T37-8PCI ,Quinine ,Quinine,Quinine,,,34760.0,26/8/2018,
129.0,T37-V9X1 ,Quinine ,Quinine,Quinine,,,35738.0,13/9/2018,
130.0,T37-N5MH ,Quinine ,Quinine,Quinine,,,35750.0,13/9/2018,
131.0,T37-XLLW ,Quinine ,Quinine,Quinine,,,33610.0,18/8/2018,
132.0,T37-MLPF ,Quinine ,Quinine,Quinine,,,33607.0,18/8/2018,
133.0,T37-E9ZP ,Quinine ,Quinine,Quinine,,,34784.0,26/8/2018,
134.0,T37-YPN4 ,Quinine ,Quinine,Quinine,,,33611.0,18/8/2018,
135.0,T37-3ON9 ,Quinine ,Quinine,Quinine,,,34787.0,26/8/2018,
136.0,T37-D8HD ,Quinine ,Starch,Suspicious,D,Yes,33603.0,18/8/2018,
137.0,T37-BR97 ,Quinine ,Starch,Suspicious,D,Yes,35746.0,13/9/2018,
138.0,T37-E54P ,Quinine ,Starch,Suspicious,D,Yes,33604.0,18/8/2018,
139.0,T37-S1M8 ,Quinine ,Lactose,Suspicious,D,,35739.0,13/9/2018,
140.0,T37-MI5V ,Quinine ,Lactose,Suspicious,D,,34785.0,26/8/2018,
141.0,T37-U0XW ,Quinine ,Lactose,Suspicious,D,,33609.0,18/8/2018,
142.0,T37-XYMD ,Quinine ,Lactose,Suspicious,D,,35737.0,13/9/2018,
143.0,T37-OGCQ ,Quinine ,Lactose,Suspicious,D,,35749.0,13/9/2018,
144.0,T37-SOYW ,Quinine ,Lactose,Suspicious,D,,33608.0,18/8/2018,
145.0,T37-YGLF ,Quinine ,Cellulose,Suspicious,D,,35742.0,13/9/2018,
146.0,T37-INUV ,Quinine ,Cellulose,Suspicious,D,,33606.0,18/8/2018,
147.0,T37-7TCV ,Quinine ,Vitamin C,Suspicious,D,,35741.0,13/9/2018,
148.0,T37-D7W4 ,Quinine ,Vitamin C,Suspicious,D,,35743.0,13/9/2018,
149.0,T37-V4BA ,Quinine ,Vitamin C,Suspicious,D,,34760.0,26/8/2018,
150.0,T37-VEG0 ,Quinine ,Vitamin C,Suspicious,D,,35736.0,13/9/2018,
,,,,,,,,Cells with info,
,,,,,,,,150,
